Beginn,Ende,Dienst,ein/ausgehend,Laenge,Breite,Richtung,Cell-Id_A,Cell-Id_B
10/11/2009 18:21:00,10/11/2009 18:22:00,Telefonie,ausgehend,13.39972222,52.54388889,100,13381,XXXXXXXXXX
10/11/2009 18:22:00,10/11/2009 18:22:00,"Telefonie, CFB",eingehend,13.39972222,52.54388889,100,XXXXXXXXXX,13381
,10/11/2009 18:22:00,SMS,eingehend,13.39972222,52.54388889,100,XXXXXXXXXX,13381
10/11/2009 18:22:00,10/11/2009 18:23:00,Telefonie,ausgehend,13.41166667,52.54138889,240,7961,XXXXXXXXXX
10/11/2009 18:23:00,10/11/2009 18:27:00,Telefonie,ausgehend,13.41166667,52.54138889,240,7961,XXXXXXXXXX
10/11/2009 18:27:00,10/11/2009 18:27:00,GPRS,ausgehend,13.41,52.53583333,0,65401,XXXXXXXXXX
10/11/2009 18:16:00,10/11/2009 18:27:00,GPRS,ausgehend,13.39972222,52.54388889,100,13381,XXXXXXXXXX
10/11/2009 18:27:00,10/11/2009 18:28:00,GPRS,ausgehend,13.41,52.53583333,300,1499,XXXXXXXXXX
10/11/2009 18:27:00,10/11/2009 18:30:00,Telefonie,ausgehend,13.41,52.53583333,300,1499,XXXXXXXXXX
10/11/2009 18:28:00,10/11/2009 18:33:00,GPRS,ausgehend,13.41,52.53583333,300,1499,XXXXXXXXXX
10/11/2009 18:33:00,10/11/2009 18:34:00,GPRS,ausgehend,13.40444444,52.53166667,0,37130,XXXXXXXXXX
10/11/2009 18:34:00,10/11/2009 18:36:00,GPRS,ausgehend,13.40444444,52.53166667,0,2367,XXXXXXXXXX
10/11/2009 18:36:00,10/11/2009 18:41:00,GPRS,ausgehend,13.40444444,52.53166667,0,2367,XXXXXXXXXX
10/11/2009 18:43:00,10/11/2009 18:45:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
10/11/2009 18:45:00,10/11/2009 18:46:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/11/2009 18:46:00,10/11/2009 18:48:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
10/11/2009 18:50:00,10/11/2009 18:50:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/11/2009 18:50:00,10/11/2009 18:50:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/11/2009 18:48:00,10/11/2009 18:50:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
10/11/2009 18:50:00,10/11/2009 19:20:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/11/2009 19:20:00,10/11/2009 19:50:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/11/2009 19:50:00,10/11/2009 19:56:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/11/2009 19:56:00,10/11/2009 19:57:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/11/2009 19:57:00,10/11/2009 20:08:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
,10/11/2009 20:20:00,SMS,eingehend,13.40333333,52.52638889,0,XXXXXXXXXX,442
,10/11/2009 20:20:00,SMS,eingehend,13.40333333,52.52638889,0,XXXXXXXXXX,442
10/11/2009 20:08:00,10/11/2009 20:27:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/11/2009 20:27:00,10/11/2009 20:57:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/11/2009 20:57:00,10/11/2009 21:27:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/11/2009 21:27:00,10/11/2009 21:57:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/11/2009 21:57:00,10/11/2009 22:27:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/11/2009 22:27:00,10/11/2009 22:57:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/11/2009 22:57:00,10/11/2009 23:05:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/11/2009 23:47:00,10/11/2009 23:47:00,"Telefonie, CFNRy",eingehend,13.40444444,52.53166667,240,XXXXXXXXXX,2362
10/12/2009 7:16:00,10/12/2009 7:16:00,Telefonie,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
,10/12/2009 7:17:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
10/12/2009 7:19:00,10/12/2009 7:26:00,GPRS,ausgehend,13.39861111,52.53527778,220,7138,XXXXXXXXXX
10/12/2009 7:26:00,10/12/2009 7:26:00,GPRS,ausgehend,13.38361111,52.53,240,59015,XXXXXXXXXX
10/12/2009 7:26:00,10/12/2009 7:26:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 7:26:00,10/12/2009 7:26:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 7:26:00,10/12/2009 7:27:00,GPRS,ausgehend,13.38361111,52.53,240,59015,XXXXXXXXXX
10/12/2009 7:27:00,10/12/2009 7:42:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 7:42:00,10/12/2009 7:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 8:25:00,10/12/2009 8:26:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 7:57:00,10/12/2009 8:27:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 8:27:00,10/12/2009 8:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 8:57:00,10/12/2009 9:27:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 9:27:00,10/12/2009 9:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
,10/12/2009 10:26:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
10/12/2009 9:57:00,10/12/2009 10:27:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
,10/12/2009 10:31:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
10/12/2009 10:27:00,10/12/2009 10:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 10:57:00,10/12/2009 11:27:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
,10/12/2009 11:38:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
10/12/2009 11:27:00,10/12/2009 11:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 11:57:00,10/12/2009 12:27:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 12:40:00,10/12/2009 12:40:00,"Telefonie, CFB",eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
,10/12/2009 12:40:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
10/12/2009 12:27:00,10/12/2009 12:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 12:57:00,10/12/2009 13:27:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 13:33:00,10/12/2009 13:37:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 13:27:00,10/12/2009 13:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
,10/12/2009 14:10:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
10/12/2009 14:11:00,10/12/2009 14:11:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 13:57:00,10/12/2009 14:27:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 14:32:00,10/12/2009 14:33:00,"Telefonie, CFNRy",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
,10/12/2009 14:33:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
10/12/2009 14:27:00,10/12/2009 14:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 15:01:00,10/12/2009 15:02:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 14:57:00,10/12/2009 15:27:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 15:03:00,10/12/2009 15:27:00,Telefonie,ausgehend,13.37472222,52.53027778,120,1845,XXXXXXXXXX
10/12/2009 15:39:00,10/12/2009 15:40:00,"Telefonie, CFNRy",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
,10/12/2009 15:40:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
10/12/2009 15:45:00,10/12/2009 15:46:00,"Telefonie, CLIP",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
10/12/2009 15:46:00,10/12/2009 15:48:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 15:27:00,10/12/2009 15:57:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 15:57:00,10/12/2009 16:16:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 16:16:00,10/12/2009 16:16:00,GPRS,ausgehend,13.38361111,52.53,240,59015,XXXXXXXXXX
10/12/2009 16:16:00,10/12/2009 16:19:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 16:36:00,10/12/2009 16:36:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
10/12/2009 16:19:00,10/12/2009 16:36:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/12/2009 16:36:00,10/12/2009 16:42:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
10/12/2009 16:52:00,10/12/2009 16:53:00,Telefonie,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
,10/12/2009 16:54:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
10/12/2009 17:04:00,10/12/2009 17:04:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 16:42:00,10/12/2009 17:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
10/12/2009 17:04:00,10/12/2009 17:06:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
,10/12/2009 17:10:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
10/12/2009 17:06:00,10/12/2009 17:22:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
10/12/2009 17:22:00,10/12/2009 17:24:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
10/12/2009 17:24:00,10/12/2009 17:25:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/12/2009 17:25:00,10/12/2009 17:27:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/12/2009 17:27:00,10/12/2009 17:33:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 17:33:00,10/12/2009 17:36:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/12/2009 17:36:00,10/12/2009 17:37:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/12/2009 17:37:00,10/12/2009 17:49:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 17:49:00,10/12/2009 17:52:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 17:52:00,10/12/2009 18:19:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 18:19:00,10/12/2009 18:39:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
,10/12/2009 18:57:00,SMS,eingehend,13.40444444,52.53166667,240,XXXXXXXXXX,37330
10/12/2009 18:39:00,10/12/2009 19:01:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 19:01:00,10/12/2009 19:02:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
,10/12/2009 19:28:00,SMS,eingehend,13.40444444,52.53166667,240,XXXXXXXXXX,2362
10/12/2009 19:02:00,10/12/2009 19:31:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 19:31:00,10/12/2009 20:01:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 20:01:00,10/12/2009 20:03:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 20:03:00,10/12/2009 20:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
,10/12/2009 20:06:00,SMS,eingehend,13.40444444,52.53166667,240,XXXXXXXXXX,2362
10/12/2009 20:04:00,10/12/2009 20:08:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 20:08:00,10/12/2009 20:12:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 20:12:00,10/12/2009 20:14:00,GPRS,ausgehend,13.40333333,52.52638889,0,30205,XXXXXXXXXX
10/12/2009 20:14:00,10/12/2009 20:15:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
,10/12/2009 20:18:00,SMS,eingehend,13.40444444,52.53166667,240,XXXXXXXXXX,2362
10/12/2009 20:15:00,10/12/2009 20:22:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/12/2009 20:22:00,10/12/2009 20:22:00,GPRS,ausgehend,13.40333333,52.52638889,0,30205,XXXXXXXXXX
10/12/2009 20:22:00,10/12/2009 20:23:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/12/2009 20:23:00,10/12/2009 20:49:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/12/2009 20:49:00,10/12/2009 20:50:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 20:50:00,10/12/2009 20:50:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 20:50:00,10/12/2009 20:51:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 20:51:00,10/12/2009 20:52:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 20:52:00,10/12/2009 20:52:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 20:52:00,10/12/2009 21:00:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 21:00:00,10/12/2009 21:00:00,Telefonie,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 21:00:00,10/12/2009 21:00:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 21:00:00,10/12/2009 21:00:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 21:00:00,10/12/2009 21:00:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/12/2009 21:01:00,10/12/2009 21:01:00,Telefonie,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 21:00:00,10/12/2009 21:02:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/12/2009 21:02:00,10/12/2009 21:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/12/2009 21:03:00,10/12/2009 21:03:00,"Telefonie, CFNRy",eingehend,13.40444444,52.53166667,240,XXXXXXXXXX,2362
10/12/2009 21:02:00,10/12/2009 21:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/12/2009 21:32:00,10/12/2009 22:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/12/2009 22:02:00,10/12/2009 22:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/12/2009 22:32:00,10/12/2009 23:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/12/2009 23:02:00,10/12/2009 23:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/12/2009 23:32:00,10/13/2009 0:00:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 0:00:00,10/13/2009 0:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 0:02:00,10/13/2009 0:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 0:32:00,10/13/2009 1:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 1:02:00,10/13/2009 1:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 1:32:00,10/13/2009 2:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 2:02:00,10/13/2009 2:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 2:32:00,10/13/2009 3:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 3:02:00,10/13/2009 3:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 3:32:00,10/13/2009 4:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 4:02:00,10/13/2009 4:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 4:32:00,10/13/2009 5:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 5:02:00,10/13/2009 5:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 5:32:00,10/13/2009 6:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 6:02:00,10/13/2009 6:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 6:32:00,10/13/2009 7:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 7:02:00,10/13/2009 7:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 7:32:00,10/13/2009 8:02:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 8:02:00,10/13/2009 8:32:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 8:32:00,10/13/2009 8:47:00,GPRS,ausgehend,13.39888889,52.52361111,0,32499,XXXXXXXXXX
10/13/2009 8:47:00,10/13/2009 8:47:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
10/13/2009 8:47:00,10/13/2009 8:48:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 8:48:00,10/13/2009 8:59:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 8:59:00,10/13/2009 8:59:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/13/2009 8:59:00,10/13/2009 9:02:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/13/2009 9:02:00,10/13/2009 9:29:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/13/2009 9:29:00,10/13/2009 9:52:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/13/2009 9:52:00,10/13/2009 9:53:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/13/2009 9:53:00,10/13/2009 9:58:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 9:58:00,10/13/2009 10:06:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:06:00,10/13/2009 10:06:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/13/2009 10:06:00,10/13/2009 10:07:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:07:00,10/13/2009 10:09:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:09:00,10/13/2009 10:10:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/13/2009 10:10:00,10/13/2009 10:12:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:12:00,10/13/2009 10:16:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:16:00,10/13/2009 10:16:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/13/2009 10:16:00,10/13/2009 10:16:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/13/2009 10:16:00,10/13/2009 10:18:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
10/13/2009 10:18:00,10/13/2009 10:18:00,GPRS,ausgehend,13.40333333,52.52638889,0,30205,XXXXXXXXXX
10/13/2009 10:18:00,10/13/2009 10:20:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:20:00,10/13/2009 10:28:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:28:00,10/13/2009 10:28:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/13/2009 10:28:00,10/13/2009 10:28:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:28:00,10/13/2009 10:30:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:30:00,10/13/2009 10:31:00,GPRS,ausgehend,13.39861111,52.53527778,100,39946,XXXXXXXXXX
10/13/2009 10:31:00,10/13/2009 10:32:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:32:00,10/13/2009 10:43:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:45:00,10/13/2009 10:45:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 10:43:00,10/13/2009 10:45:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
10/13/2009 10:45:00,10/13/2009 11:15:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 11:15:00,10/13/2009 11:25:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 11:25:00,10/13/2009 11:25:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/13/2009 11:25:00,10/13/2009 11:39:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 11:39:00,10/13/2009 11:43:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 11:42:00,10/13/2009 11:43:00,"Telefonie, CLIP",eingehend,13.40444444,52.53166667,0,XXXXXXXXXX,2367
10/13/2009 11:43:00,10/13/2009 11:43:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
10/13/2009 11:43:00,10/13/2009 11:43:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 11:43:00,10/13/2009 11:50:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
10/13/2009 11:50:00,10/13/2009 11:51:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
10/13/2009 11:51:00,10/13/2009 11:51:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
10/13/2009 11:52:00,10/13/2009 11:53:00,Telefonie,ausgehend,13.39611111,52.52944444,150,45832,XXXXXXXXXX
10/13/2009 12:01:00,10/13/2009 12:01:00,Telefonie,ausgehend,13.37472222,52.53027778,120,1845,XXXXXXXXXX
10/13/2009 11:51:00,10/13/2009 12:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
10/13/2009 12:04:00,10/13/2009 12:04:00,GPRS,ausgehend,13.38361111,52.53,240,59015,XXXXXXXXXX
10/13/2009 12:04:00,10/13/2009 12:06:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 12:06:00,10/13/2009 12:34:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 12:35:00,10/13/2009 12:36:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 12:36:00,10/13/2009 12:38:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 12:34:00,10/13/2009 13:04:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 13:07:00,10/13/2009 13:08:00,"Telefonie, CLIP",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
10/13/2009 13:20:00,10/13/2009 13:20:00,Telefonie,ausgehend,13.37472222,52.53027778,120,1845,XXXXXXXXXX
10/13/2009 13:04:00,10/13/2009 13:34:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
,10/13/2009 13:47:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
,10/13/2009 13:47:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
10/13/2009 13:34:00,10/13/2009 14:04:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 14:04:00,10/13/2009 14:34:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 14:34:00,10/13/2009 14:44:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 14:44:00,10/13/2009 14:45:00,GPRS,ausgehend,13.37416667,52.52972222,120,49453,XXXXXXXXXX
10/13/2009 14:53:00,10/13/2009 14:56:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 14:45:00,10/13/2009 15:02:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 15:02:00,10/13/2009 15:15:00,GPRS,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
10/13/2009 15:25:00,10/13/2009 15:25:00,"Telefonie, CLIP",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
